Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction_v2
73496,Male,Loyal Customer,46,Business travel,Eco,1089.0,Peu satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,12.0,7.0,dissatisfied
121078,Female,Loyal Customer,44,Business travel,Business,2306.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
87011,Female,Loyal Customer,53,Business travel,Business,94.0,Satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,Satisfait,Peu satisfait,47.0,42.0,dissatisfied
35080,Female,Loyal Customer,9,Personal Travel,Eco,2319.0,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,1.0,0.0,dissatisfied
30525,Male,Loyal Customer,47,Personal Travel,Eco,1216.0,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Peu satisfait,Tres satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,70.0,70.0,dissatisfied
95953,Male,Loyal Customer,42,Business travel,Business,2638.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",5.0,0.0,satisfied
14646,Male,Loyal Customer,35,Personal Travel,Eco,1308.0,Peu satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,0.0,17.0,dissatisfied
13951,Male,Loyal Customer,40,Personal Travel,Business,813.0,Peu satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,64.0,64.0,dissatisfied
89115,Female,Loyal Customer,33,Business travel,Business,2917.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,0.0,0.0,satisfied
19882,Male,Loyal Customer,52,Personal Travel,Eco,1648.0,Peu satisfait,Tres satisfait,Satisfait,Peu satisfait,Peu satisfait,Satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Peu satisfait,0.0,0.0,dissatisfied
96523,Female,Loyal Customer,49,Business travel,Business,2786.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
25218,Female,Loyal Customer,19,Personal Travel,Eco,1098.0,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Peu satisfait,0.0,7.0,satisfied
69255,Male,Loyal Customer,64,Business travel,Eco,900.0,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Peu satisfait,6.0,0.0,dissatisfied
99728,Male,Loyal Customer,46,Business travel,Business,2924.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,0.0,0.0,satisfied
107544,Female,Loyal Customer,43,Business travel,Business,930.0,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,Peu satisfait,15.0,1.0,satisfied
71395,Female,Loyal Customer,48,Business travel,Eco,744.0,Peu satisfait,Satisfait,Satisfait,Satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,0.0,19.0,dissatisfied
27227,Female,Loyal Customer,70,Personal Travel,Eco,757.0,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,0.0,0.0,satisfied
42541,Male,disloyal Customer,38,Business travel,Eco,1972.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
28339,Male,Loyal Customer,18,Personal Travel,Eco,1163.0,"Ni satisfait, ni insatisfait",Tres satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Pas du tout satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,Tres satisfait,0.0,0.0,dissatisfied
43157,Male,disloyal Customer,27,Business travel,Business,2876.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",25.0,16.0,dissatisfied
84131,Male,Loyal Customer,50,Business travel,Business,4147.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",145.0,117.0,satisfied
25005,Female,Loyal Customer,33,Personal Travel,Eco,3622.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,0.0,11.0,satisfied
43981,Female,disloyal Customer,26,Business travel,Business,4518.0,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",0.0,1.0,dissatisfied
86668,Female,Loyal Customer,33,Business travel,Business,1127.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Tres satisfait,28.0,54.0,satisfied
73509,Female,Loyal Customer,31,Business travel,Business,5292.0,Satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Tres satisfait,Tres satisfait,Peu satisfait,0.0,0.0,satisfied
27123,Female,Loyal Customer,59,Personal Travel,Eco,955.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Peu satisfait,0.0,5.0,satisfied
68431,Male,Loyal Customer,30,Business travel,Business,5178.0,Pas du tout satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Pas du tout satisfait,5.0,0.0,dissatisfied
117759,Male,Loyal Customer,51,Business travel,Business,3982.0,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
89409,Female,Loyal Customer,52,Business travel,Business,2492.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,0.0,0.0,satisfied
14068,Male,Loyal Customer,38,Personal Travel,Eco Plus,2265.0,Peu satisfait,Satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
45653,Male,disloyal Customer,37,Business travel,Eco,1468.0,Peu satisfait,Pas du tout satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Peu satisfait,Satisfait,Pas du tout satisfait,Pas du tout satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Pas du tout satisfait,0.0,0.0,dissatisfied
3327,Female,Loyal Customer,50,Personal Travel,Business,911.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,Peu satisfait,0.0,0.0,satisfied
34355,Female,Loyal Customer,43,Personal Travel,Eco,1314.0,Satisfait,Satisfait,Satisfait,Pas du tout satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",8.0,4.0,dissatisfied
125495,Male,Loyal Customer,48,Business travel,Business,3989.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,0.0,0.0,satisfied
16957,Female,Loyal Customer,18,Personal Travel,Eco,2063.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Peu satisfait,Satisfait,Tres satisfait,Tres satisfait,Satisfait,0.0,0.0,satisfied
94492,Male,Loyal Customer,33,Business travel,Business,4903.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,0.0,0.0,satisfied
102560,Female,Loyal Customer,64,Business travel,Eco,95.0,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,33.0,52.0,satisfied
78610,Female,Loyal Customer,21,Business travel,Eco,3426.0,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Pas du tout satisfait,Peu satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",0.0,0.0,dissatisfied
79522,Male,Loyal Customer,15,Business travel,Eco Plus,2852.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,"Ni satisfait, ni insatisfait",50.0,40.0,dissatisfied
92455,Female,Loyal Customer,30,Business travel,Eco,2466.0,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,0.0,0.0,satisfied
6538,Male,Loyal Customer,65,Personal Travel,Business,580.0,Pas du tout satisfait,Tres satisfait,Pas du tout satisfait,Peu satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Pas du tout satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",8.0,0.0,dissatisfied
128021,Male,Loyal Customer,54,Business travel,Business,2230.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,0.0,0.0,satisfied
86357,Male,Loyal Customer,55,Business travel,Eco,1032.0,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",0.0,0.0,satisfied
5120,Female,Loyal Customer,26,Personal Travel,Eco,1204.7999999999997,Peu satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Satisfait,Peu satisfait,Satisfait,0.0,8.0,satisfied
1975,Female,Loyal Customer,11,Personal Travel,Eco,968.0,Satisfait,Tres satisfait,Peu satisfait,Peu satisfait,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,18.0,13.0,satisfied
73377,Male,Loyal Customer,47,Business travel,Eco,1032.0,Peu satisfait,Satisfait,Tres satisfait,Satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Peu satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,0.0,0.0,satisfied
5957,Female,Loyal Customer,52,Personal Travel,Eco,1308.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",0.0,0.0,satisfied
43040,Female,disloyal Customer,25,Business travel,Eco,2042.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Satisfait,Peu satisfait,Pas du tout satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,9.0,0.0,dissatisfied
86410,Male,Loyal Customer,39,Business travel,Business,2506.0,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,"Ni satisfait, ni insatisfait",77.0,139.0,satisfied
24491,Male,Loyal Customer,13,Personal Travel,Eco,2252.0,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",0.0,4.0,dissatisfied
16271,Female,Loyal Customer,26,Personal Travel,Eco,2310.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,0.0,0.0,satisfied
11982,Female,Loyal Customer,64,Personal Travel,Eco,441.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,0.0,0.0,satisfied
18851,Female,Loyal Customer,26,Personal Travel,Eco,2028.0,Tres satisfait,Tres satisfait,Tres satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",7.0,0.0,satisfied
18671,Female,Loyal Customer,58,Personal Travel,Eco,1604.0,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait",7.0,0.0,satisfied
67875,Male,Loyal Customer,59,Business travel,Business,1676.0,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Satisfait,8.0,0.0,dissatisfied
106475,Male,Loyal Customer,36,Business travel,Business,330.0,Satisfait,Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Peu satisfait,Satisfait,Peu satisfait,0.0,0.0,dissatisfied
99665,Female,Loyal Customer,32,Business travel,Business,4541.0,Satisfait,Pas du tout satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Satisfait,Tres satisfait,Satisfait,Tres satisfait,Satisfait,Satisfait,Satisfait,7.0,9.0,satisfied
92790,Female,Loyal Customer,61,Business travel,Business,2309.0,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Satisfait,Peu satisfait,Pas du tout satisfait,Satisfait,Satisfait,Satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,Pas du tout satisfait,0.0,0.0,satisfied
83588,Male,Loyal Customer,34,Business travel,Eco,1428.0,"Ni satisfait, ni insatisfait",Peu satisfait,Peu satisfait,Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",12.0,0.0,dissatisfied
66373,Male,Loyal Customer,51,Business travel,Business,2400.0,Pas du tout satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Peu satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,Peu satisfait,0.0,0.0,dissatisfied
78270,Female,Loyal Customer,48,Business travel,Business,3040.0,"Ni satisfait, ni insatisfait",Tres satisfait,Tres satisfait,Tres satisfait,Satisfait,"Ni satisfait, ni insatisfait",Satisfait,"Ni satisfait, ni insatisfait","Ni satisfait, ni insatisfait",Peu satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,"Ni satisfait, ni insatisfait",Pas du tout satisfait,0.0,0.0,dissatisfied
